method,sample_id,seed,class,coverage_target,coverage,occlusion_ratio,lpips,psnr,ssim,roi_status,scoring_mode,selected_for_contact_sheet
qwen2511_class_word_noise_mask_oracle_20pct,hammer_x_anvil_cov30_2,4,hammer_x_anvil,0.3,cov30,0.306076,0.015869783237576485,33.42624281760795,0.9795937179306354,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_0,0,emblem_x_banner,0.5,cov50,0.497214,0.22105129063129425,14.555336248319053,0.8160582430737208,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_0,1,emblem_x_banner,0.5,cov50,0.497214,0.22194725275039673,14.559222634705,0.8157756035332401,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_0,2,emblem_x_banner,0.5,cov50,0.497214,0.22136551141738892,14.522216257682034,0.8158198451473679,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_0,3,emblem_x_banner,0.5,cov50,0.497214,0.2213071882724762,14.619206289830831,0.8160974251431066,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_0,4,emblem_x_banner,0.5,cov50,0.497214,0.2219618409872055,14.595066617993648,0.8158767067570075,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_1,0,emblem_x_banner,0.5,cov50,0.486007,0.18938514590263367,14.559479201673353,0.8394409321446082,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_1,1,emblem_x_banner,0.5,cov50,0.486007,0.19356243312358856,14.654313295789901,0.8572534295685026,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_1,2,emblem_x_banner,0.5,cov50,0.486007,0.1888163983821869,14.561584323866711,0.8395523331703676,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_1,3,emblem_x_banner,0.5,cov50,0.486007,0.18898126482963562,14.612157749177213,0.8395352685472242,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_1,4,emblem_x_banner,0.5,cov50,0.486007,0.17335128784179688,16.302445008940165,0.8657374855026773,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_2,0,emblem_x_banner,0.5,cov50,0.505033,0.30122968554496765,12.424250464079012,0.7412070020496189,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_2,1,emblem_x_banner,0.5,cov50,0.505033,0.2924182116985321,12.558419221475532,0.7628132590092093,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_2,2,emblem_x_banner,0.5,cov50,0.505033,0.2908618748188019,12.58959451322757,0.7635101337244817,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_2,3,emblem_x_banner,0.5,cov50,0.505033,0.2889578640460968,12.709338373699149,0.7632516187071801,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,emblem_x_banner_cov50_2,4,emblem_x_banner,0.5,cov50,0.505033,0.2914979159832001,12.61972093742247,0.7631602058175568,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_0,0,food_x_plate,0.7,cov70,0.713963,0.5604484677314758,6.419394573953353,0.4118475112630032,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_0,1,food_x_plate,0.7,cov70,0.713963,0.5119540691375732,7.085530034609766,0.4640232358772396,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_0,2,food_x_plate,0.7,cov70,0.713963,0.381570041179657,9.104906678359617,0.5977811379875391,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_0,3,food_x_plate,0.7,cov70,0.713963,0.2662101089954376,11.584207084456546,0.7182147112909919,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_0,4,food_x_plate,0.7,cov70,0.713963,0.3594745695590973,11.19275705041612,0.6517428688450906,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_1,0,food_x_plate,0.7,cov70,0.695275,0.47457391023635864,8.519446773555186,0.5974635687504829,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_1,1,food_x_plate,0.7,cov70,0.695275,0.47682690620422363,8.463317017715548,0.5933430630971349,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_1,2,food_x_plate,0.7,cov70,0.695275,0.2778276801109314,7.892712804331541,0.6606008650739019,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_1,3,food_x_plate,0.7,cov70,0.695275,0.13123749196529388,25.73710036057914,0.8982749703851475,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_1,4,food_x_plate,0.7,cov70,0.695275,0.32872894406318665,12.739666390134797,0.7398671465762029,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_2,0,food_x_plate,0.7,cov70,0.695829,0.5326300859451294,7.109755669118588,0.4592238944117002,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_2,1,food_x_plate,0.7,cov70,0.695829,0.5334715843200684,7.150080957877526,0.46202106617999017,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_2,2,food_x_plate,0.7,cov70,0.695829,0.3598363697528839,10.90562689524486,0.6330604310628921,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_2,3,food_x_plate,0.7,cov70,0.695829,0.22311942279338837,11.702423026838655,0.7015424645066881,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,food_x_plate_cov70_2,4,food_x_plate,0.7,cov70,0.695829,0.19281676411628723,13.745404728997645,0.7495583605353454,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_0,0,coin_x_chest,0.7,cov70,0.7127,0.19657859206199646,14.995775608304198,0.49464213956443176,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_0,1,coin_x_chest,0.7,cov70,0.7127,0.2244468778371811,14.721710230626257,0.466607239956131,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_0,2,coin_x_chest,0.7,cov70,0.7127,0.2014474868774414,14.723612358653465,0.47843759705687045,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_0,3,coin_x_chest,0.7,cov70,0.7127,0.20607802271842957,15.459587041684433,0.4747778536839044,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_0,4,coin_x_chest,0.7,cov70,0.7127,0.22923777997493744,16.257349846145598,0.5357795878181718,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_1,0,coin_x_chest,0.7,cov70,0.709374,0.1926172971725464,18.528375385637062,0.6937753486998096,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_1,1,coin_x_chest,0.7,cov70,0.709374,0.1836523562669754,19.16456282843545,0.747589323432747,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_1,2,coin_x_chest,0.7,cov70,0.709374,0.18675324320793152,18.728059485347377,0.7047937316637931,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_1,3,coin_x_chest,0.7,cov70,0.709374,0.23767375946044922,19.243300080278487,0.726771361765571,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_1,4,coin_x_chest,0.7,cov70,0.709374,0.24108202755451202,18.04936741026409,0.71676314473406,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_2,0,coin_x_chest,0.7,cov70,0.707081,0.155072420835495,19.151538271354866,0.7299908487342298,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_2,1,coin_x_chest,0.7,cov70,0.707081,0.19641141593456268,17.503057293954768,0.684504806791523,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_2,2,coin_x_chest,0.7,cov70,0.707081,0.214665025472641,18.364737709350525,0.7070174204262075,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_2,3,coin_x_chest,0.7,cov70,0.707081,0.20660530030727386,19.445802117784098,0.7271559088717859,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,coin_x_chest_cov70_2,4,coin_x_chest,0.7,cov70,0.707081,0.2336769849061966,17.51957809646193,0.6989582974549847,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_0,0,key_x_lock,0.5,cov50,0.485743,0.14346672594547272,20.57692301875408,0.9111345411776984,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_0,1,key_x_lock,0.5,cov50,0.485743,0.4055919349193573,9.727020569673218,0.5919228463725518,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_0,2,key_x_lock,0.5,cov50,0.485743,0.1423286646604538,20.909877975704614,0.9077862947693842,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_0,3,key_x_lock,0.5,cov50,0.485743,0.1424175500869751,20.49534353798549,0.9083138651675794,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_0,4,key_x_lock,0.5,cov50,0.485743,0.14396873116493225,20.29516287482686,0.9053012516671757,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_1,0,key_x_lock,0.5,cov50,0.498359,0.36952707171440125,9.990700645952243,0.556651139906676,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_1,1,key_x_lock,0.5,cov50,0.498359,0.4743238687515259,8.84758922525086,0.5184065095921002,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_1,2,key_x_lock,0.5,cov50,0.498359,0.385353684425354,9.78558474157188,0.5481809059347578,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_1,3,key_x_lock,0.5,cov50,0.498359,0.4737424850463867,8.999704003086014,0.5304050087482506,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_1,4,key_x_lock,0.5,cov50,0.498359,0.47629493474960327,8.668717466065544,0.5153889174924521,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_2,0,key_x_lock,0.5,cov50,0.511836,0.4163444936275482,9.21666748017141,0.5220954092320406,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_2,1,key_x_lock,0.5,cov50,0.511836,0.46452125906944275,8.927006639473383,0.5043088382857813,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_2,2,key_x_lock,0.5,cov50,0.511836,0.42272406816482544,9.174016807811077,0.5195150479412615,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_2,3,key_x_lock,0.5,cov50,0.511836,0.4928438663482666,8.452153317183633,0.489550017600791,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,key_x_lock_cov50_2,4,key_x_lock,0.5,cov50,0.511836,0.4075250029563904,9.332491599994388,0.5240700894380238,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_0,0,potion_x_crate,0.5,cov50,0.518319,0.32588857412338257,13.843147739030943,0.40941989105479837,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_0,1,potion_x_crate,0.5,cov50,0.518319,0.37607866525650024,12.680574770421106,0.3575805511141053,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_0,2,potion_x_crate,0.5,cov50,0.518319,0.304429829120636,14.18343591094407,0.43141841701037015,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_0,3,potion_x_crate,0.5,cov50,0.518319,0.165618896484375,16.65469509392718,0.520614029202128,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_0,4,potion_x_crate,0.5,cov50,0.518319,0.32657626271247864,14.085736454945199,0.43725807984420123,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_1,0,potion_x_crate,0.5,cov50,0.505658,0.13170473277568817,16.958954111533473,0.5730402231171353,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_1,1,potion_x_crate,0.5,cov50,0.505658,0.15728923678398132,16.418028149415026,0.5708660647210503,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_1,2,potion_x_crate,0.5,cov50,0.505658,0.14455300569534302,16.959414293108278,0.5680288885721392,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_1,3,potion_x_crate,0.5,cov50,0.505658,0.13822709023952484,16.74301177969187,0.5655300292539265,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_1,4,potion_x_crate,0.5,cov50,0.505658,0.145865797996521,16.903756593643266,0.5667923976699719,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_2,0,potion_x_crate,0.5,cov50,0.514935,0.1696062535047531,16.139854696476156,0.5218459807089818,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_2,1,potion_x_crate,0.5,cov50,0.514935,0.1526726484298706,17.27149037910566,0.5872383452294334,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_2,2,potion_x_crate,0.5,cov50,0.514935,0.16747026145458221,16.53595499605353,0.5465085283997033,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_2,3,potion_x_crate,0.5,cov50,0.514935,0.0840551033616066,23.68751587060204,0.8037368470177683,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,potion_x_crate_cov50_2,4,potion_x_crate,0.5,cov50,0.514935,0.21815705299377441,15.626190931282322,0.5089924057612752,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_0,0,gem_x_ring,0.3,cov30,0.299812,0.46708494424819946,6.949973151099216,0.3863498936564213,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_0,1,gem_x_ring,0.3,cov30,0.299812,0.449249267578125,7.156454558440222,0.4313812611658445,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_0,2,gem_x_ring,0.3,cov30,0.299812,0.38432323932647705,7.874803762023329,0.4432730632593715,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_0,3,gem_x_ring,0.3,cov30,0.299812,0.4672590494155884,6.92535479312919,0.3866411678154158,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_0,4,gem_x_ring,0.3,cov30,0.299812,0.46689310669898987,6.9322473828645155,0.386401431604429,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_1,0,gem_x_ring,0.3,cov30,0.287595,0.4564583897590637,7.979373403704432,0.4600180475037008,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_1,1,gem_x_ring,0.3,cov30,0.287595,0.4649706184864044,7.022162542038501,0.40812292644146536,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_1,2,gem_x_ring,0.3,cov30,0.287595,0.4635632038116455,7.76553236693363,0.4417653403050817,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_1,3,gem_x_ring,0.3,cov30,0.287595,0.4908317029476166,5.998969925441289,0.3621641858951383,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_1,4,gem_x_ring,0.3,cov30,0.287595,0.49053895473480225,6.006961576954053,0.36212968064403306,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_2,0,gem_x_ring,0.3,cov30,0.290504,0.5251136422157288,5.897711507817225,0.37745149334635103,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_2,1,gem_x_ring,0.3,cov30,0.290504,0.5251100063323975,5.898600085134987,0.3775360976416762,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_2,2,gem_x_ring,0.3,cov30,0.290504,0.303638756275177,9.150881509337417,0.5096927054603174,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_2,3,gem_x_ring,0.3,cov30,0.290504,0.5253823399543762,5.861537136315107,0.3774260067189394,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,gem_x_ring_cov30_2,4,gem_x_ring,0.3,cov30,0.290504,0.5289672613143921,5.853675184958207,0.38338042079133633,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_0,0,pen_x_book,0.3,cov30,0.310811,0.5058531165122986,14.079124043490891,0.5692467422986501,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_0,1,pen_x_book,0.3,cov30,0.310811,0.6972435116767883,10.389513134452802,0.413899649269787,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_0,2,pen_x_book,0.3,cov30,0.310811,0.550444483757019,12.284128440636984,0.5408448207879704,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_0,3,pen_x_book,0.3,cov30,0.310811,0.5892293453216553,11.865370663273486,0.4993592659368015,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_0,4,pen_x_book,0.3,cov30,0.310811,0.4995761811733246,14.129650644382581,0.5698462657944178,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_1,0,pen_x_book,0.3,cov30,0.304428,0.6103828549385071,11.011302483288077,0.4379466114092773,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_1,1,pen_x_book,0.3,cov30,0.304428,0.5396820902824402,11.52818724441457,0.5044143447558724,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_1,2,pen_x_book,0.3,cov30,0.304428,0.5277705192565918,11.519086370089425,0.5156330573453557,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_1,3,pen_x_book,0.3,cov30,0.304428,0.6069065928459167,11.002259763616472,0.4373965045095162,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_1,4,pen_x_book,0.3,cov30,0.304428,0.6059322953224182,10.99244334083359,0.4381961736186419,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_2,0,pen_x_book,0.3,cov30,0.306125,0.3033440411090851,18.026436162723872,0.7084896736916467,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_2,1,pen_x_book,0.3,cov30,0.306125,0.4376436471939087,15.547113116618473,0.6070957702819263,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_2,2,pen_x_book,0.3,cov30,0.306125,0.30359092354774475,18.170757238405542,0.724664013639393,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_2,3,pen_x_book,0.3,cov30,0.306125,0.43340110778808594,15.572134024689479,0.6193168710171063,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,pen_x_book_cov30_2,4,pen_x_book,0.3,cov30,0.306125,0.42735859751701355,15.583976726185796,0.6201935560421172,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_0,0,sword_x_shield,0.3,cov30,0.286166,0.5097150206565857,10.60626547901279,0.5366147293379447,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_0,1,sword_x_shield,0.3,cov30,0.286166,0.535509467124939,10.511948126363144,0.5192810805016067,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_0,2,sword_x_shield,0.3,cov30,0.286166,0.5098315477371216,10.583095702408393,0.5369665797771485,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_0,3,sword_x_shield,0.3,cov30,0.286166,0.5080646276473999,10.608180965113592,0.5401272523091664,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_0,4,sword_x_shield,0.3,cov30,0.286166,0.5101597309112549,10.605038172873957,0.5383611772801274,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_1,0,sword_x_shield,0.3,cov30,0.280355,0.4168858230113983,10.388176616570162,0.5702635626203034,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_1,1,sword_x_shield,0.3,cov30,0.280355,0.4279927611351013,10.284725181586431,0.5578640579403787,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_1,2,sword_x_shield,0.3,cov30,0.280355,0.06785626709461212,25.63657397223811,0.9015756686487956,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_1,3,sword_x_shield,0.3,cov30,0.280355,0.08707073330879211,22.75910319769068,0.8389430407346525,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_1,4,sword_x_shield,0.3,cov30,0.280355,0.4856986403465271,10.655831972569228,0.5425423463971739,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_2,0,sword_x_shield,0.3,cov30,0.284125,0.4405074119567871,10.435286649152893,0.5729905687970176,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_2,1,sword_x_shield,0.3,cov30,0.284125,0.3714278042316437,11.141021548301048,0.6125299769670396,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_2,2,sword_x_shield,0.3,cov30,0.284125,0.36134958267211914,11.249989262018358,0.6202203183992591,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_2,3,sword_x_shield,0.3,cov30,0.284125,0.427784264087677,10.547014818690748,0.5860767784884637,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,sword_x_shield_cov30_2,4,sword_x_shield,0.3,cov30,0.284125,0.4362451136112213,10.45688053861161,0.5805216504839925,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,0,hammer_x_anvil,0.3,cov30,0.310627,0.09434646368026733,20.1223481281691,0.8216441470629317,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,1,hammer_x_anvil,0.3,cov30,0.310627,0.5199567079544067,11.947906370636588,0.5948196566253459,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,2,hammer_x_anvil,0.3,cov30,0.310627,0.09147022664546967,20.29845521131156,0.8276741449986429,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,3,hammer_x_anvil,0.3,cov30,0.310627,0.09886079281568527,20.02831317200386,0.819881127136063,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_0,4,hammer_x_anvil,0.3,cov30,0.310627,0.10331687331199646,19.908688534619547,0.8201394020556081,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,0,hammer_x_anvil,0.3,cov30,0.280833,0.3150981068611145,14.102621509001132,0.7193916568203794,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,1,hammer_x_anvil,0.3,cov30,0.280833,0.6192048788070679,10.766505551935293,0.5694318223767155,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,2,hammer_x_anvil,0.3,cov30,0.280833,0.35205742716789246,13.775157080551041,0.7064856604222817,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,3,hammer_x_anvil,0.3,cov30,0.280833,0.5959521532058716,9.702868763709716,0.530952792512751,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_1,4,hammer_x_anvil,0.3,cov30,0.280833,0.4063686430454254,13.365869977763008,0.6835577554099516,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,0,hammer_x_anvil,0.3,cov30,0.306076,0.5643069744110107,11.332961367327412,0.5654129033458083,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,1,hammer_x_anvil,0.3,cov30,0.306076,0.5886886119842529,11.299251262009527,0.5591226747380432,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,2,hammer_x_anvil,0.3,cov30,0.306076,0.06628720462322235,25.204515338006757,0.912686108654747,ok,located,false
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,3,hammer_x_anvil,0.3,cov30,0.306076,0.34242135286331177,13.068259808250824,0.6920998831255954,ok,located,true
qwen2511_generic_noise_mask_oracle_0pct,hammer_x_anvil_cov30_2,4,hammer_x_anvil,0.3,cov30,0.306076,0.09056351333856583,18.912940926263783,0.8178354338477868,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,0,emblem_x_banner,0.5,cov50,0.497214,0.2211463302373886,14.554871322526498,0.8161263183429983,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,1,emblem_x_banner,0.5,cov50,0.497214,0.2221241444349289,14.563759662357267,0.8157278753507208,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,2,emblem_x_banner,0.5,cov50,0.497214,0.22147253155708313,14.525473111060489,0.815949184869913,ok,located,true
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,3,emblem_x_banner,0.5,cov50,0.497214,0.22133007645606995,14.623451904698737,0.8163045026258794,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_0,4,emblem_x_banner,0.5,cov50,0.497214,0.22207282483577728,14.598248929961027,0.8159420760215444,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,0,emblem_x_banner,0.5,cov50,0.486007,0.18953141570091248,14.561619011477063,0.8393295553985168,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,1,emblem_x_banner,0.5,cov50,0.486007,0.1924678087234497,14.950981460341028,0.8586212596704174,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,2,emblem_x_banner,0.5,cov50,0.486007,0.1888970583677292,14.56630632836685,0.8395573205083101,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,3,emblem_x_banner,0.5,cov50,0.486007,0.18907126784324646,14.61447224563454,0.8395117607111976,ok,located,true
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_1,4,emblem_x_banner,0.5,cov50,0.486007,0.16493533551692963,16.30416461924739,0.892343687005806,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,0,emblem_x_banner,0.5,cov50,0.505033,0.2915385663509369,12.566207362323112,0.763070067755856,ok,located,true
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,1,emblem_x_banner,0.5,cov50,0.505033,0.2930864095687866,12.555179861836985,0.7628088757236782,ok,located,false
qwen2511_generic_noise_mask_oracle_3pct,emblem_x_banner_cov50_2,2,emblem_x_banner,0.5,cov50,0.505033,0.29089149832725525,12.601764620376146,0.7635531292210219,ok,located,false
